global_id,title,company,url,fetched_at
workday:JR-2502759,2H University Intern - Process Integration,globalfoundries,https://globalfoundries.wd1.myworkdayjobs.com/external/job/SGP---Woodlands/XMLNAME-2H-University-Intern---Process-Integration_JR-2502759,2026-08-04T15:30:46.130921+00:00
workday:JR-2502749,2H University Intern - PVD Equipment,globalfoundries,https://globalfoundries.wd1.myworkdayjobs.com/external/job/SGP---Woodlands/XMLNAME-2H-University-Intern---PVD-Equipment_JR-2502749,2026-08-04T15:30:46.130921+00:00
workday:JR-2502782,2H University Intern - IP Program Management & QA,globalfoundries,https://globalfoundries.wd1.myworkdayjobs.com/external/job/SGP---Woodlands/XMLNAME-2H-University-Intern---IP-Program-Management---QA_JR-2502782,2026-08-04T15:30:46.130921+00:00
workday:JR-2502691,"2H University Intern, AI-Driven Process Intern (Advanced Process Control)",globalfoundries,https://globalfoundries.wd1.myworkdayjobs.com/external/job/SGP---Woodlands/XMLNAME-2H-University-Intern--AI-Driven-Process-Intern--Advanced-Process-Control-_JR-2502691,2026-08-04T15:30:46.130921+00:00
workday:JR-2502764,2H University Intern - Implant Process Engineering,globalfoundries,https://globalfoundries.wd1.myworkdayjobs.com/external/job/SGP---Woodlands/XMLNAME-2H-University-Intern---Implant-Process-Engineering_JR-2502764,2026-08-04T15:30:46.130921+00:00
workday:JR-2502781,2H University Intern - Technology Development,globalfoundries,https://globalfoundries.wd1.myworkdayjobs.com/external/job/SGP---Woodlands/XMLNAME-2H-University-Intern---Technology-Development_JR-2502781,2026-08-04T15:30:46.130921+00:00
workday:JR-2503754,University Intern - Year 2026,globalfoundries,https://globalfoundries.wd1.myworkdayjobs.com/external/job/Singapore/University-Intern---Year-2026_JR-2503754,2026-08-04T15:30:46.130921+00:00
workday:JR-2503755,Polytechnic Intern - Year 2026,globalfoundries,https://globalfoundries.wd1.myworkdayjobs.com/external/job/Singapore/Polytechnic-Intern---Year-2026_JR-2503755,2026-08-04T15:30:46.130921+00:00
workday:R107832,Global Talent Sourcing Intern,tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/Global-Talent-Sourcing-Intern_R107832,2026-08-04T15:30:46.130921+00:00
workday:R107688,Game Design Intern — Rapid Prototyping,tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/Game-Design-Intern---Rapid-Prototyping_R107688-1,2026-08-04T15:30:46.130921+00:00
workday:R107689,Social Media Operation Intern,tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/Social-Media-Operation-Intern---_R107689-1,2026-08-04T15:30:46.130921+00:00
workday:R107834,Global Talent Sourcing Intern,tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/Global-Talent-Sourcing-Intern_R107834,2026-08-04T15:30:46.130921+00:00
workday:R107769,Data Science Intern (Safety Strategies),tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/Data-Science-Intern--Safety-Strategies-_R107769,2026-08-04T15:30:46.130921+00:00
workday:R107771,Cloud Engineer Intern,tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/Cloud-Engineer-Intern_R107771,2026-08-04T15:30:46.130921+00:00
workday:R107768,Data Science Intern (Safety Strategies),tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/Data-Science-Intern--Safety-Strategies-_R107768,2026-08-04T15:30:46.130921+00:00
workday:R107551,WXG - Data Scientist Intern (Safety Strategies),tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/WXG---Data-Scientist-Intern--Safety-Strategies-_R107551,2026-08-04T15:30:46.130921+00:00
workday:R107682,AI Infra Intern,tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/AI-Infra-Intern_R107682,2026-08-04T15:30:46.130921+00:00
workday:R107470,Site Reliability Engineer Intern,tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/Site-Reliability-Engineer-Intern_R107470,2026-08-04T15:30:46.130921+00:00
workday:R107779,World Model Research Intern,tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/World-Model-Research-Intern_R107779,2026-08-04T15:30:46.130921+00:00
workday:R107754,Data Scientist Intern,tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/Data-Scientist-Intern_R107754,2026-08-04T15:30:46.130921+00:00
workday:R107653,Research Intern — Coding LLMs,tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/Research-Intern---Coding-LLMs_R107653-1,2026-08-04T15:30:46.130921+00:00
workday:R107767,Data & AI Analytics Intern,tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/Data---AI-Analytics-Intern_R107767,2026-08-04T15:30:46.130921+00:00
workday:R107765,"Trust & Safety, Public Affairs & Global Policy Intern",tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/Trust---Safety--Public-Affairs---Global-Policy-Intern_R107765,2026-08-04T15:30:46.130921+00:00
workday:R104908,Speech Synthesis Intern,tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/Speech-Synthesis-Intern_R104908,2026-08-04T15:30:46.130921+00:00
workday:R107459,AI Application Intern (Game Platform Team),tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/AI-Application-Intern--Game-Platform-Team-_R107459-1,2026-08-04T15:30:46.130921+00:00
workday:R107259,Data Science Intern,tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/Data-Science-Intern_R107259-2,2026-08-04T15:30:46.130921+00:00
workday:R107379,Database Administrator Intern,tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/Database-Administrator-Intern_R107379-1,2026-08-04T15:30:46.130921+00:00
workday:R107377,Game Site Reliability Engineer Intern,tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/Game-Site-Reliability-Engineer-Intern_R107377,2026-08-04T15:30:46.130921+00:00
workday:R107383,Hunyuan Multimodal Reinforcement Learning (RL) Research Intern,tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/Hunyuan-Multimodal-Reinforcement-Learning--RL--Research-Intern_R107383,2026-08-04T15:30:46.130921+00:00
workday:R107361,Data Science Intern,tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/Data-Science-Intern_R107361-1,2026-08-04T15:30:46.130921+00:00
workday:R107258,Game ML Researcher Intern,tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/Game-ML-Researcher-Intern_R107258-1,2026-08-04T15:30:46.130921+00:00
workday:R107005,WeChat - Backend Developer Intern,tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/WeChat---Backend-Developer-Intern_R107005,2026-08-04T15:30:46.130921+00:00
workday:R106126,"3D Model, Scene, and Avatar Generation Algorithm Research Intern",tencent,https://tencent.wd1.myworkdayjobs.com/tencent_careers/job/Singapore-CapitaSky/XMLNAME-3D-Model--Scene--and-Avatar-Generation-Algorithm-Research-Intern_R106126-1,2026-08-04T15:30:46.130921+00:00
workday:JR-0000121768,2027 Operations Analyst Summer Internship Programme Singapore,barclays,https://barclays.wd3.myworkdayjobs.com/external_career_site_barclays/job/Singapore-Marina-Bay-Financial-Tower-2/XMLNAME-2027-Operations-Analyst-Summer-Internship-Programme-Singapore_JR-0000121768,2026-08-04T15:30:46.130921+00:00
workday:JR-0000121763,2027 Technology Developer Summer Internship Programme Singapore,barclays,https://barclays.wd3.myworkdayjobs.com/external_career_site_barclays/job/Singapore-Marina-Bay-Financial-Tower-2/XMLNAME-2027-Technology-Developer-Summer-Internship-Programme-Singapore_JR-0000121763,2026-08-04T15:30:46.130921+00:00
workday:JR-0000117560,Investment Banking Summer Internship Programme 2027 Singapore,barclays,https://barclays.wd3.myworkdayjobs.com/external_career_site_barclays/job/Singapore-Marina-Bay-Financial-Tower-2/Investment-Banking-Summer-Internship-Programme-2027-Singapore_JR-0000117560,2026-08-04T15:30:46.130921+00:00
workday:JR-0000117561,Private Bank and Wealth Management Summer Internship Programme 2027 Singapore,barclays,https://barclays.wd3.myworkdayjobs.com/external_career_site_barclays/job/Singapore-Marina-Bay-Financial-Tower-2/Private-Bank-and-Wealth-Management-Summer-Internship-Programme-2027-Singapore_JR-0000117561,2026-08-04T15:30:46.130921+00:00
workday:JR-0000119610,Research Analyst Summer Internship Programme 2027 Singapore,barclays,https://barclays.wd3.myworkdayjobs.com/external_career_site_barclays/job/Singapore-Marina-Bay-Financial-Tower-2/Research-Analyst-Summer-Internship-Programme-2027-Singapore_JR-0000119610,2026-08-04T15:30:46.130921+00:00
workday:JR-0000117562,"Sales, Trading and Structuring Summer Internship Programme 2027 Singapore",barclays,https://barclays.wd3.myworkdayjobs.com/external_career_site_barclays/job/Singapore-Marina-Bay-Financial-Tower-2/Sales--Trading-and-Structuring-Summer-Internship-Programme-2027-Singapore_JR-0000117562,2026-08-04T15:30:46.130921+00:00
workday:R000156374,Sales Intern (6 Months),pg,https://pg.wd5.myworkdayjobs.com/1000/job/SINGAPORE-GENERAL-OFFICE/Sales-Intern--6-Months-_R000156374,2026-08-04T15:30:46.130921+00:00
workday:R000155809,ANALYTICS & INSIGHTS INTERN - P&G Management Internship Program (Summer 2027),pg,https://pg.wd5.myworkdayjobs.com/1000/job/SINGAPORE-GENERAL-OFFICE/ANALYTICS---INSIGHTS-INTERN---P-G-Management-Internship-Program--Summer-2027-_R000155809,2026-08-04T15:30:46.130921+00:00
workday:R000155808,BRAND MANAGEMENT INTERN - P&G Management Internship Program (Summer 2027),pg,https://pg.wd5.myworkdayjobs.com/1000/job/SINGAPORE-GENERAL-OFFICE/BRAND-MANAGEMENT-INTERN---P-G-Management-Internship-Program--Summer-2027-_R000155808,2026-08-04T15:30:46.130921+00:00
